time,x,y,x_gt,y_gt,error_x,error_y
321.0,-247.31756268247054,306.55487836421003,-250.00028417211772,299.99981753196084,2.6827214896471787,6.5550608322491826
321.5,-247.30693906769386,306.53251444400297,-250.00028417221478,299.99981753191821,2.6933451045209154,6.5326969120847593
322.0,-247.4579984734595,306.68989258569854,-250.00028417231283,299.99981753187558,2.542285698853334,6.6900750538229659
322.5,-247.47672847204208,307.00024653957678,-250.00028417241089,299.99981753183113,2.5235557003688029,7.0004290077456517
323.0,-247.23197704510551,307.62018923239771,-250.00028417250894,299.99981753178565,2.7683071274034319,7.6203717006120542
323.5,-247.1694395066589,307.46016262952162,-250.000284172607,299.99981753174018,2.8308446659480921,7.4603450977814418
324.0,-247.43943400676079,307.54274411228067,-250.00028417270488,299.9998175316947,2.560850165944089,7.54292658058597
324.5,-246.92568206248208,307.46696089901212,-250.00028417280143,299.99981753164923,3.074602110319347,7.467143367362894
325.0,-246.8769050458146,307.53550860086273,-250.0002841728963,299.99981753160375,3.1233791270817051,7.5356910692589736
325.5,-247.27730303228705,307.71898905063517,-250.00028417298935,299.99981753155828,2.7229811407023021,7.7191715190768946
326.0,-246.90771486689431,308.11117049713954,-250.00028417308016,299.9998175315128,3.092569306185851,8.111352965626736
326.5,-247.15066972884932,307.86003592302416,-250.00028417316861,299.99981753146733,2.8496144443192861,7.8602183915568276
327.0,-247.36066876665728,307.85610142849106,-250.00028417325436,299.9998175314243,2.6396154065970734,7.8562838970667599
327.5,-247.15076884737709,308.32479259413827,-250.00028417333706,299.99981753138167,2.8495153259599704,8.3249750627566073
328.0,-247.29728330803886,308.10582809893094,-250.00028417341656,299.99981753133903,2.7030008653777031,8.106010567591909
328.5,-247.13166878894842,308.04317300333128,-250.00028417349264,299.99981753129919,2.8686153845442277,8.0433554720320899
329.0,-246.94810461398572,307.9505444643616,-250.00028417356509,299.9998175312594,3.0521795595793719,7.950726933102203
329.5,-247.07919931136234,307.44926913850912,-250.00028417363376,299.99981753122199,2.9210848622714138,7.4494516072871306
330.0,-247.27323656431216,307.64283135109366,-250.0002841736985,299.99981753118504,2.7270476093863465,7.6430138199086173
330.5,-247.44814271263189,307.51482339683298,-250.00028417375924,299.99981753115094,2.5521414611273485,7.515005865682042
331.0,-247.60968043128173,307.22271234004978,-250.00028417381583,299.9998175311178,2.3906037425340969,7.2228948089319829
331.5,-247.77915177319917,307.26836825868838,-250.00028417386821,299.99981753108653,2.2211324006690347,7.2685507276018484
332.0,-247.40924046504227,307.55529494460836,-250.0002841739163,299.99981753105743,2.5910437088740252,7.5554774135509319
