time;x;y;yaw;x_gt;y_gt;yaw_gt;error_x;error_y;error_yaw;RMS
24.0;-248.06605062264532;296.98420091628185;-1.0012014514867942;-248.07138105945509;296.99247289255356;-1.0010246727432399;0.0053304368097712995;0.0082719762717147205;0.00017677874355426226;0.0075404485204861845
24.5;-247.98547671446863;296.85841616136588;-1.0011254253799475;-247.9818909291474;296.85279194263927;-1.0010615149030655;0.00358578532123488;0.0056242187266093424;6.3910476882034217e-05;0.005071468947851535
25.0;-247.87653275176001;296.68835838602467;-1.0011654963081467;-247.89116497122376;296.71117121344707;-1.0010968578104753;0.014632219463749152;0.022812827422399096;6.8638497671358323e-05;0.020693197049127077
25.5;-247.79393837392232;296.55941357700698;-1.0011884073333053;-247.79949042652206;296.56805858235873;-1.0011334133860985;0.0055520525997394543;0.0086450053517523884;5.4993947206760652e-05;0.00785198067208374
26.0;-247.71068037188209;296.42945826886984;-1.001165976840968;-247.70699778652084;296.42365743147587;-1.0011694923181482;0.0036825853612469928;0.0058008373939628655;3.515477180249249e-06;0.005207963348980203
26.5;-247.59886942451399;296.25486276587321;-1.0012074670184838;-247.61384285937655;296.27821075117799;-1.0012060135403642;0.014973434862554313;0.023347985304781105;1.4534781196395841e-06;0.021175634707817203
27.0;-247.51453817311972;296.12320472123281;-1.0012212519074482;-247.5202064234619;296.13200061065788;-1.0012424872810479;0.0056682503421825459;0.0087958894250732556;2.1235373599770568e-05;0.00801614463594545
27.5;-247.43233328565887;295.99483336854939;-1.0012388311311429;-247.42936457005041;295.9901432814936;-1.0012818139653845;0.0029687156084605704;0.0046900870557919916;4.2982834241644952e-05;0.004198617897817599
28.0;-247.34371591553105;295.8564403107577;-1.0013418604911197;-247.35486489635966;295.87379812662999;-1.0013091425024903;0.011148980828608046;0.017357815872287574;3.2717988629471506e-05;0.015767073840764475
28.5;-247.28374627870136;295.762797840823;-1.0012090815454253;-247.28787027436005;295.76916733249851;-1.0013099514812325;0.0041239956586878179;0.0063694916755139275;0.00010086993580715742;0.005833082815261728
29.0;-247.22441118911843;295.67012149603471;-1.0015518352471653;-247.22204374979893;295.66635621290874;-1.0013314399075779;0.0023674393194994536;0.0037652831259720188;0.0002203953395873981;0.0033553110092413066
29.5;-247.1447397888351;295.54567473460452;-1.0012660370541391;-247.155581136987;295.56254595776488;-1.0013713104723245;0.01084134815189941;0.016871223160364934;0.00010527341818544755;0.015332343004053945
30.0;-247.0840582533732;295.45090408481019;-1.0013811273392692;-247.08836808745551;295.45755783499754;-1.001379689947886;0.0043098340823064518;0.006653750187354035;1.4373913832521623e-06;0.00609502598026576
30.5;-247.01656832776445;295.34547974091612;-1.0013944014351541;-247.01335993665705;295.34038590624618;-1.0014241664092569;0.0032083911073925719;0.0050938346699354042;2.9764974102786113e-05;0.004537447845394458
31.0;-246.90952077482967;295.1782596448428;-1.0014567663452798;-246.92453004354343;295.20161241928201;-1.0014602797225531;0.015009268713754409;0.023352774439217683;3.5133772733342283e-06;0.021226311667060616
31.5;-246.83187087305927;295.05694615211229;-1.0014492328556928;-246.83678465314111;295.06452393781501;-1.0014942539881386;0.0049137800818357391;0.0075777857027219397;4.502113244586603e-05;0.00694928027119773
32.0;-246.77472466817048;294.96765446786014;-1.0015818314156633;-246.77300702469503;294.96487616683254;-1.0015067779027009;0.0017176434754446746;0.0027783010276039022;7.5053512962330871e-05;0.00243027390375721
32.5;-246.72524396231796;294.89032306331654;-1.0015238798115238;-246.71577526120598;294.87544965511432;-1.001535641776969;0.009468701111984501;0.014873408202220162;1.1761965445167277e-05;0.013390770696267791
33.0;-246.63251296701245;294.74540505108865;-1.0016479644129059;-246.63763357399563;294.75334205933564;-1.0015700845398723;0.0051206069831835066;0.0079370082469836234;7.7879873033648295e-05;0.007242050609259722
33.5;-246.56414712175379;294.63855077400018;-1.0016105316418897;-246.56229333139794;294.63560556378235;-1.0015733672854201;0.0018537903558524249;0.0029452102178311179;3.7164356469610027e-05;0.002621918869129005
34.0;-246.52557281284109;294.5782659805738;-1.0017666720444867;-246.52235267367868;294.57318773536309;-1.0015871820248288;0.0032201391624084863;0.0050782452107114295;0.0001794900196578908;0.00455750031461441
34.5;-246.50923251743484;294.55273197011508;-1.001654771839642;-246.50977195939228;294.55352726467322;-1.0016060893468022;0.00053944195744293211;0.00079529455814508765;4.8682492839846603e-05;0.0007644378562112332
35.0;-246.51197511206402;294.55701838696262;-1.0016186951932311;-246.51260717144814;294.55795900961044;-1.0016147345629516;0.00063205938411670104;0.00094062264781769045;3.9606302795203163e-06;0.0008938757277676679
35.5;-246.5172297986725;294.56523215098622;-1.001062335813161;-246.51678709512709;294.56449283663784;-1.0007420281009545;0.00044270354541708912;0.00073931434837959387;0.00032030771220648013;0.0007032566307889821
36.0;-246.50067199651988;294.53938998220707;-0.99956506636948084;-246.50225308984048;294.54180921765175;-0.99932383579991102;0.001581093320595528;0.002419235444676815;0.00024123056956981692;0.002248978515806357
36.5;-246.47882310578296;294.5053689768144;-0.9973046641865343;-246.47809616041906;294.50420191600671;-0.99679022724206023;0.00072694536390827125;0.0011670608076883582;0.00051443694447406152;0.0011495844875672543
37.0;-246.44531809696815;294.45336526370733;-0.99276392711869066;-246.450145224371;294.46082670305117;-0.9930199947647238;0.0048271274028479638;0.0074614393438423576;0.00025606764603314236;0.006831389943927693
37.5;-246.41940177353374;294.41334206786104;-0.98831427710233932;-246.42146958584897;294.41654330412871;-0.98771916124801651;0.0020678123152322314;0.0032012362676709927;0.00059511585432281411;0.00298426849028678
38.0;-246.39301787350908;294.372863580358;-0.9834631862536255;-246.39211492228588;294.37154865279086;-0.98245609564605596;0.00090295122319616894;0.0013149275671366922;0.0010070906075695385;0.0016263066484515452
38.5;-246.36745190599831;294.33392671119827;-0.97763839197816094;-246.36371775322169;294.32840895851683;-0.97550010638300821;0.0037341527766159288;0.0055177526814418343;0.0021382855951527224;0.005697373009085374
39.0;-246.3339920118834;294.28356369416764;-0.96783004735878886;-246.33579653204873;294.2864810277473;-0.96704096191443034;0.0018045201653364984;0.0029173335796599531;0.00078908544435851713;0.002671187356347474
39.5;-246.30914914824228;294.24671069933231;-0.95878948297396849;-246.30812383581949;294.24551732732198;-0.95723754584060705;0.0010253124227972421;0.0011933720103343148;0.0015519371333614362;0.0021239209012086147
40.0;-246.27620553139548;294.19869656373947;-0.94562202631565517;-246.28058544094944;294.20544127829146;-0.94620333890234154;0.0043799095539611699;0.0067447145519849983;0.00058131258668636665;0.0062213454915476816
40.5;-246.25117205692834;294.16296190867121;-0.93455218975834875;-246.25282236288268;294.16584570234789;-0.93309214236478766;0.001650305954342457;0.0028837936766876737;0.0014600473935610925;0.0027529543907084393
41.0;-246.22383434898163;294.12482532430465;-0.9255141877260038;-246.22240311802321;294.123567687942;-0.92385536133297452;0.001431230958417018;0.0012576363626521925;0.0016588263930292779;0.0026169732736260635
41.5;-246.18780771522287;294.07554808774034;-0.91546029589770173;-246.19217080671979;294.08239208999987;-0.91580950575302122;0.0043630914969128298;0.0068440022595268601;0.00034920985531949889;0.006180217014306079
42.0;-246.16123633113872;294.03984300589138;-0.90893279537486371;-246.16241466462753;294.04256804299359;-0.90826354434228895;0.0011783334888093577;0.0027250371022091713;0.00066925103257475804;0.0017957829953258956
42.5;-246.13501401143608;294.00511093065637;-0.90240863378237257;-246.13311113691938;294.0039688837972;-0.90096695981874309;0.0019028745167020134;0.0011420468591722965;0.0014416739636294862;0.003052914455079768
43.0;-246.10073863994782;293.96039675867428;-0.89365337550146795;-246.104269859509;293.96654657752657;-0.89390066797878542;0.0035312195611822972;0.0061498188522932651;0.00024729247731747339;0.005000017674757841
43.5;-246.07618016739531;293.92879556352409;-0.88720766491273806;-246.07667753067287;293.93119837852225;-0.88653021618792138;0.00049736327756022547;0.0024028149981631941;0.00067744872481667606;0.000976563994056017
